id,pred
20098,0.28728119691825127
20099,0.8519359055767202
20100,0.4510530718051393
20101,-0.1125138614898763
20102,0.5377790417799668
20103,0.8476314408379297
20104,0.14264507085297207
20105,0.04118949441110495
20106,0.21936732524820873
20107,0.4836168007625798
20108,0.20536545224980224
20109,0.4707762213632643
20110,0.19606153989868247
20111,0.14024018591896992
20112,0.7813425390119224
20113,0.7249745223670299
20114,0.10170932092817422
20115,0.16474858071420312
20116,0.47631758303479094
20117,0.8200619592726255
20118,0.42856158011573336
20119,0.6580200265039047
20120,0.8179649452719979
20121,0.9936928638164357
20122,0.34653047796625674
20123,0.6714255556955573
20124,0.7702379941700257
20125,0.3369250666841173
20126,0.397374974060676
20127,0.5449618972059123
20128,0.3101396445658945
20129,0.07439709439137936
20130,0.23559196886115724
20131,0.1613483263566382
20132,0.6044334715102542
20133,0.45873541462415396
20134,0.3371791917182028
20135,0.6646797278783398
20136,0.10992522531747513
20137,0.32613427381145116
20138,0.5315334956621574
20139,0.5200093311748624
20140,0.8956839066730253
20141,0.8683459898221422
20142,0.031128586434607197
20143,-0.046915927917143774
20144,0.7850379786575954
20145,0.3926887685097293
20146,0.5477504985552207
20147,0.5817376482926784
20148,0.597035201788183
20149,0.8701760070688498
20150,0.484648638523859
20151,-0.18324539693257846
20152,0.45922518957026803
20153,0.012049765312233424
20154,1.0162215005301292
20155,0.8952430274978773
20156,0.5589512661330738
20157,0.16484570981230587
20158,0.8841832110164614
20159,0.9565290893508172
20160,0.1687587343517858
20161,0.829466889913947
20162,0.6713511267766359
20163,0.5335535532885136
20164,0.1830985718910848
20165,0.22439174339229545
20166,0.5638710610116351
20167,0.9840072755312013
20168,0.5282020743157219
20169,0.7141964238362577
20170,0.4151880448699775
20171,0.1672114878087201
20172,0.7031921230566414
20173,0.7934199005343641
20174,0.500949246035816
20175,0.7872586122404368
20176,0.8930185547822094
20177,0.0676844405490488
20178,-0.07095073404139018
20179,0.41971754050012505
20180,0.44737431046244175
20181,-0.021325747473989715
20182,0.30717824025129103
20183,-0.034049918191543765
20184,0.726295209075785
20185,0.8171742790282237
20186,0.9470319287170359
20187,0.30329074110608834
20188,0.7072807685859068
20189,0.6421851285620461
20190,0.8687780246111236
20191,0.6201642908365648
20192,0.40235131220401565
20193,0.7459389837938883
20194,0.7117870165923124
20195,0.7470633715346626
20196,0.2783423680825999
20197,0.22818054898581536
20198,0.7000609666094175
20199,0.5604862240635367
20200,0.33750865774669564
20201,0.7709005659562838
20202,0.08669244641079485
20203,0.8722438228346145
20204,0.553461979558149
20205,0.26067238778412727
20206,0.7082943438093972
20207,0.19723486105764265
20208,0.40009293079108255
20209,0.09895282175895144
20210,0.7131518239123686
20211,0.6244824204905217
20212,0.24440456418839696
20213,0.25972715927018053
20214,0.14052321862840939
20215,0.9036288764642773
20216,0.5014385520560365
20217,0.7076716629080955
20218,-0.1391491184442186
20219,0.5706261311886611
20220,0.33495904424567463
20221,0.4495099021865389
20222,0.5014323269252527
20223,0.6154496499806976
20224,0.34900815383001343
20225,0.6541333465029993
20226,0.3304095493295856
20227,-0.010279002582281024
20228,0.06573453167418453
20229,0.6375876301895822
20230,0.4903309981566502
20231,0.8165324954000024
20232,0.5388424528557592
20233,0.9079431636895199
20234,0.41902777040802147
20235,-0.007895727863518054
20236,0.24150677645923693
20237,0.23706039106809706
20238,0.8722974902224134
20239,0.5368770274818899
20240,0.7097812510148087
20241,1.0328219148583706
20242,0.6280387838852122
20243,0.06535393863677111
20244,-0.09762086488206698
20245,0.5603776530386269
20246,0.25319999843708807
20247,0.29614112934684766
20248,0.09187486904716786
20249,0.3543887596668385
20250,0.4119313427648759
20251,0.6323144736711872
20252,0.9499987659297349
20253,0.8547350466869761
20254,-0.22941974626002343
20255,0.8866004434904837
20256,0.5052542862053129
20257,0.6969670203040088
20258,0.3193241055491158
20259,0.5979494211128134
20260,0.048753252173868084
20261,0.09953164624308025
20262,0.9342290238856175
20263,0.9312811534040399
20264,0.9359813740287999
20265,-0.1325957568922515
20266,0.5736400915199609
20267,0.31160908509858576
20268,0.5355113000058964
20269,0.35171638982226744
20270,0.03997149499048247
20271,0.6765037356615442
20272,0.577685196741633
20273,0.9201063632034372
20274,0.12392101080324794
20275,0.1508555279185285
20276,0.8158455807820462
20277,0.7029019477775775
20278,0.4608761170022182
20279,0.3591068359219413
20280,0.8883694606655828
20281,0.9226897244860104
20282,0.8597779776471706
20283,0.43328993826183265
20284,0.4245410881587855
20285,0.715433534080542
20286,-0.06889277829069548
20287,0.3440011333986193
20288,0.30293849149162927
20289,0.7787818780814646
20290,0.966783394155923
20291,0.6837560528435065
20292,0.18436016918020726
20293,0.29702938338523455
20294,-0.05511574273114429
20295,0.8636097768950721
20296,0.8565357392865556
20297,0.31913124167435375
20298,0.5685977205211483
20299,0.2263356655506974
20300,0.7513203029954731
20301,0.45195030140398057
20302,0.5728723155303481
20303,0.29322955512748006
20304,0.5933912410031039
20305,0.7062053551506791
20306,0.5961797980712633
20307,0.6507698111967675
20308,0.017206252584719417
20309,0.21351539453849003
20310,0.42623989103356
20311,1.0162443311108007
20312,0.47884787719390404
20313,0.2825193321383622
20314,0.3823405637595811
20315,0.44735345720300956
20316,0.4869907139523267
20317,0.7814586036745343
20318,0.8453711070796384
20319,0.2860925176732332
20320,0.4603554785944638
20321,0.7740631900236856
20322,0.4919609868563706
20323,0.8854758811880612
20324,1.0277039476268761
20325,0.00017872495147391865
20326,0.34004212974682263
20327,0.3343279233194503
20328,0.2090704959737323
20329,0.6765486329679078
20330,0.7345955045350776
20331,-0.09028540650334127
20332,0.105764083822249
20333,0.47670247605511157
20334,0.529168400099506
20335,0.48685272555605624
20336,0.5465462439606077
20337,0.35325043139251633
20338,0.5526109101887886
20339,0.58514978844898
20340,-0.04765541706701497
20341,0.5925963846019371
20342,0.06638395608067418
20343,0.6444780304195146
20344,0.2989519657812387
20345,0.27174775420895914
20346,0.6660544024762005
20347,0.07205048248081655
20348,0.42216401151619753
20349,-0.046599475341351726
20350,0.5207921011102943
20351,0.9151990895532789
20352,0.9016395795078054
20353,0.6150174597131179
20354,0.892205711245706
20355,0.7199720173510187
20356,0.38440456116120586
20357,0.4075190319120117
20358,0.8595194127519297
20359,0.35574750472697386
20360,0.38218865292571275
20361,0.2502707554210413
20362,0.325090644057397
20363,0.5308350599721174
20364,0.6432573772694559
20365,0.8305201503752426
20366,0.9189251364706812
20367,0.13234458221015763
20368,0.7877128164821159
20369,0.6302133718326277
20370,0.2065223033061582
20371,0.6347607739049657
20372,0.9088400535697907
20373,0.6922610863689775
20374,0.315162953852525
20375,0.7262048996467576
20376,0.22610065274434005
20377,0.8125718924740579
20378,0.3105910614771602
20379,0.7903058487169483
20380,-0.018536716557224497
20381,0.5254476826678381
20382,0.5062857060749482
20383,0.06187955046380918
20384,0.5932486712161871
20385,0.6221207191087195
20386,0.42207830287913845
20387,0.6219276378423222
20388,0.12021294492894362
20389,0.00457384010198679
20390,0.464657900390939
20391,0.6386285662508273
20392,0.8632361116208633
20393,0.22347411083341598
20394,0.0738023227169593
20395,0.27898796391213665
20396,0.43732961237570284
20397,-0.051407334960433634
20398,0.2259757830343732
20399,0.7562652076874623
20400,0.7857916991428118
20401,-0.0017037057897043573
20402,0.48930864538224333
20403,0.831262198395913
20404,0.40552116585817394
20405,0.8686260642815749
20406,0.8429895012839006
20407,0.6452062412797261
20408,0.8292110650131355
20409,0.44326618166295656
20410,0.1871548812219324
20411,0.2379479220049807
20412,0.6566758110335273
20413,0.286613797813154
20414,0.405046707224907
20415,0.31833088639368284
20416,0.25702484739363385
20417,0.4529459097758795
20418,0.8472149845163772
20419,0.7180003992225994
20420,0.8669029038903362
20421,0.6091094373907753
20422,0.4773422145729453
20423,0.722720898097599
20424,0.3743768160430852
20425,0.8870996821053423
20426,0.037476190400505816
20427,0.8849922767677911
20428,0.26680999942373695
20429,0.551700100183052
20430,0.23891545276002457
20431,0.2060657667031225
20432,0.24652385819828485
20433,0.4743033063282351
20434,0.8918445793462899
20435,0.9672634244594909
20436,0.8218713789504601
20437,0.8778735117469361
20438,0.8727786347347428
20439,0.21312324853838882
20440,0.44979295941705544
20441,0.44334718543792323
20442,0.6313429541562576
20443,0.562349329853228
20444,0.03516778253987597
20445,0.9439086921027309
20446,0.8785200516375553
20447,0.4472063758079488
20448,0.17030155030053581
20449,0.5686054442732227
20450,0.47665049234135054
20451,0.6994645179683732
20452,0.19098013964403573
20453,0.8021771497192887
20454,0.14941924820494296
20455,0.3686240203621154
20456,0.30409969195313347
20457,0.323675959933524
20458,0.6672065304884329
20459,0.9102056010420152
20460,0.4137107229233677
20461,0.8941730628993112
20462,0.39655086489521935
20463,0.26942602742162675
20464,0.5903963719362593
20465,0.5027568867198975
20466,0.5623764340425421
20467,0.8797583532053501
20468,0.6407608641678
20469,0.6678954046324763
20470,0.713359225941139
20471,0.35512169609774724
20472,0.36060669876406737
20473,0.29142276131972006
20474,0.6285814002236205
20475,0.5527464498376855
20476,0.11991462535298042
20477,0.25460052761276497
20478,0.8553287101220872
20479,0.4579128007041111
20480,0.7216216014956713
20481,0.37975769051906755
20482,0.4543649830497415
20483,0.2664483720941786
20484,0.8532649770395693
20485,0.4052090149804463
20486,0.7444408959411777
20487,0.4076152664209414
20488,0.3710462583409587
20489,-0.15336299568172318
20490,0.47673187739015127
20491,0.8971552036990631
20492,-0.009526040763893531
20493,0.6224559893055321
20494,0.5555219112468608
20495,0.5451848330855651
20496,0.8973123062421056
20497,0.20759635175088653
20498,0.5253975630639646
20499,0.4459346410310939
20500,0.4096495194254814
20501,-0.09643088558594959
20502,0.6303407741064551
20503,0.7048562385119275
20504,0.4639076668087962
20505,0.36756738511697146
20506,0.6235602746424562
20507,0.38986424944110915
20508,0.27661801352450355
20509,0.38979424027824466
20510,0.5136042056642427
20511,0.8848411438841515
20512,0.20737255440600488
20513,0.8601628925025411
20514,0.36856897436435526
20515,0.17006297763233832
20516,-0.007398322718026928
20517,0.5541807641271097
20518,0.3714308142677389
20519,0.533109961182809
20520,0.5973767461860122
20521,-0.021958408686353403
20522,0.5065734402628772
20523,-0.005924165309851834
20524,0.7243854784671084
20525,0.5479397225650484
20526,0.69303923182308
20527,0.717078548605069
20528,0.43356442075557783
20529,0.7946191875345212
20530,0.35614017583036445
20531,0.4401412231381637
20532,0.24004157158886097
20533,0.9971958913080028
20534,0.44402656263334955
20535,0.17457448708389978
20536,0.44325504619300643
20537,-0.008105814237182818
20538,0.9598635376392373
20539,0.6929851066439923
20540,1.017729466686982
20541,0.6461137060432107
20542,0.39203844440120267
20543,0.10667577783062318
20544,0.4492320029825578
20545,0.22231097142756517
20546,0.2277785049132209
20547,0.3940251334957023
20548,0.9740710968127957
20549,0.7980665585883397
20550,0.2976382353359207
20551,0.44137519484047033
20552,0.5912999632130476
20553,0.6370617599026769
20554,0.26237316852649517
20555,0.5958267761040315
20556,0.33453463679193834
20557,0.6692358752451539
20558,0.21349415991334653
20559,0.936681130643046
20560,0.5782871066351378
20561,0.794735403882274
20562,0.788699043035594
20563,0.3362483671049345
20564,0.7798389207767038
20565,0.39751898132040425
20566,0.8227222425245242
20567,0.4492624843239767
20568,0.3986653140895815
20569,0.4337068075850717
20570,0.3604733503292123
20571,0.4233301333783549
20572,0.2209624201991967
20573,0.5836217784491204
20574,0.5736314676331065
20575,1.0564729780483617
20576,-0.12050668746033594
20577,0.11810456606752151
20578,0.010469663686311387
20579,0.2273374664726105
20580,0.9581478626474071
20581,0.24540239504934908
20582,0.3344290928582859
20583,0.3503333079833875
20584,0.4999280969465159
20585,0.6756510692910009
20586,0.74894973753307
20587,0.39126714003985336
20588,1.0114970137903696
20589,0.12145654189540232
20590,0.5963898306966977
20591,0.6292881474619239
20592,0.734573229440102
20593,0.6534225253580126
20594,0.5952357933062578
20595,0.805302106024935
20596,0.9342801313854865
20597,0.46470619174707034
20598,0.07375359437813069
20599,0.7140761130310138
20600,0.799707803359605
20601,0.46880798948298363
20602,0.38197722032474074
20603,-0.040334160937566796
20604,0.07151072645987885
20605,0.20982911275121607
20606,0.0026049105003372597
20607,0.7254536009897288
20608,0.5673581516531849
20609,0.974112559006328
20610,0.3077383659632326
20611,1.0289403611355579
20612,0.4235842473289587
20613,0.8249085236477898
20614,0.11624395546404452
20615,-0.0005075125166397326
20616,0.8125488843087576
20617,0.8998971342713391
20618,0.9037577905141443
20619,0.5889196151574905
20620,-0.134434443237414
20621,0.7666328566528271
20622,-0.05578994832647499
20623,0.7992117816897883
20624,0.6949964425232071
20625,0.7100543731706865
20626,0.4555915425023869
20627,0.9178697891824499
20628,0.5255309820413503
20629,0.8031960612045448
20630,0.9743616813583535
20631,0.9452244447444991
20632,0.22432161641713028
20633,0.865940274163918
20634,0.5253623655869111
20635,0.7787560629746382
20636,0.8915646464598486
20637,0.4893584644710643
20638,0.6482492068248735
20639,0.2974196020959267
20640,0.5484227748773607
20641,0.6748605009549082
20642,0.6778245764159891
20643,0.3863733607133857
20644,0.6730534277567677
20645,0.3974680693782631
20646,0.26500511850717884
20647,0.48977259062326345
20648,0.15842427401471035
20649,0.4402116818893162
20650,0.8414979812870953
20651,0.2735576931777862
20652,0.3471311057991203
20653,0.5451329053817817
20654,0.7110155856936544
20655,0.6920392919582594
20656,0.39417764402738525
20657,0.23132464416103665
20658,0.09242837967969846
20659,0.4483178581205128
20660,0.2775157614709997
20661,0.7490404303091429
20662,0.5531051545222248
20663,0.6542213395108956
20664,0.13868719948670333
20665,0.36327429820994245
20666,0.5901472370616689
20667,0.6965792879458614
20668,0.696565125322324
20669,0.32169136450607905
20670,0.36643327456500857
20671,0.5084800729202366
20672,0.6641439739267199
20673,0.0006396666696779907
20674,0.7412631737971167
20675,0.19716989271218358
20676,0.44720302734583345
20677,1.0119886801086369
20678,0.3957115039442886
20679,0.7891225668228259
20680,0.12984075912439252
20681,0.7716142875441152
20682,0.5041695794077752
20683,0.8930911872257505
20684,0.7899324045048415
20685,0.5715614699308658
20686,0.7451851136628205
20687,0.5369192026569669
20688,0.329440819739539
20689,0.2548829358134519
20690,-0.16890721389343546
20691,0.3124909392725992
20692,0.4494758227698514
20693,0.7054539485576699
20694,-0.2713961573598607
20695,0.31267716180221805
20696,0.5804410900218451
20697,0.4366794150383544
20698,0.3279183143060052
20699,0.29238326353121336
20700,0.46727278610132833
20701,0.7619004639835814
20702,0.06856160637176067
20703,0.1872879522170127
20704,0.4714558446017118
20705,0.6165229295093417
20706,0.016686866310927917
20707,0.8632033865161219
20708,0.23652128960828395
20709,0.3049746707125664
20710,0.6700086769019826
20711,0.33743424734535443
20712,0.9904216503936702
20713,0.22945564245768107
20714,0.20654312438504163
20715,0.3938978853921898
20716,0.46261979664697384
20717,0.6845082385508967
20718,0.3250203197386779
20719,0.3434027814114852
20720,0.3711329442382751
20721,0.019455187777907043
20722,0.9226766107871538
20723,0.7323830463343399
20724,0.28353291858228524
20725,0.25999561062271825
20726,0.806510180863458
20727,0.4555431484700437
20728,0.28612517969083845
20729,-0.05561599142026703
20730,0.3391506758751163
20731,0.4583938990944161
20732,0.05299005337453033
20733,0.7157280797007488
20734,0.5774484427947448
20735,0.5188568581370774
20736,0.9541353168472853
20737,0.44591109970298354
20738,0.3488366139150418
20739,0.5689984569595918
20740,0.2108625209153948
20741,0.7772878875766767
20742,0.6429384592059724
20743,0.784306746413739
20744,0.7063098904580265
20745,0.5355074802876112
20746,0.6088134578527178
20747,0.20013210515174426
20748,0.4677972711898519
20749,0.25062757411413006
20750,0.3653420556750913
20751,0.49520227543279954
20752,0.3417184389399025
20753,0.8904244799762593
20754,0.37306617774863676
20755,0.4431329784357398
20756,0.5480502992269163
20757,0.31430963527404465
20758,0.5731489693242928
20759,0.6134602176914599
20760,-0.043668494109277464
20761,0.44732366185797295
20762,0.7418562270702691
20763,0.6765748760578929
20764,0.9605207185908959
20765,0.8494359342590936
20766,0.6939259494319603
20767,0.7742995065898359
20768,0.6660557387947441
20769,0.5471770953407051
20770,0.9385064930099729
20771,0.38172181203355565
20772,-0.08144897106796795
20773,0.09178755208157581
20774,0.6349699540587426
20775,0.7700077099226186
20776,0.353443149296775
20777,0.8076949276628795
20778,0.7413235548287651
20779,0.9275665014687706
20780,0.544150371635788
20781,0.48509051816771026
20782,0.1745004408911261
20783,0.5273135245921254
20784,0.5186707501198109
20785,0.6847140789116497
20786,0.5854994491936694
20787,0.14636120371079867
20788,0.6248979942041715
20789,0.9412397447938283
20790,0.041273500405250074
20791,0.40218001289113753
20792,0.5022971575607191
20793,0.4370977234961435
20794,0.6495673596972245
20795,0.6212788326608325
20796,0.9568570958312173
20797,0.7202927330049065
20798,0.5809655104123228
20799,0.2464491437022262
20800,-0.015277051735928193
20801,0.9438125922728189
20802,0.5409105191611043
20803,0.4433997161683365
20804,0.3544759403338727
20805,0.3031247118592842
20806,0.5258961904584043
20807,0.3978983291277667
20808,0.9719916071467751
20809,0.7721906366512361
20810,0.25310898843227214
20811,0.8918407401008241
20812,0.932187496440632
20813,0.46028650338419513
20814,0.4616336843468087
20815,0.5680563298758776
20816,0.0901459176030338
20817,0.4720980637762438
20818,0.45199250182543277
20819,0.1053764040816944
20820,0.19698062275756298
20821,0.2846348589318002
20822,0.5673874517310187
20823,0.7199196878116918
20824,0.021782238518091065
20825,0.9778044958268983
20826,0.16325245665712607
20827,0.7052003706261054
20828,1.002954074610079
20829,0.7778571988609753
20830,0.24714762453663705
20831,0.7425774700893362
20832,0.5537031686600404
20833,0.32088500570199285
20834,0.8486887894179527
20835,0.3294148138794781
20836,0.8402658252598865
20837,0.5595267729169154
20838,0.5536289840643891
20839,0.3123766635832606
20840,0.9704352745435338
20841,0.6543764699148034
20842,0.7572674850669241
20843,0.29997539119111005
20844,0.29989393558183114
20845,0.560717033638511
20846,0.8238247827243257
20847,0.14000433021362327
20848,0.7684448201010421
20849,0.7010321513476017
20850,0.5872300089142457
20851,0.6564176841636864
20852,0.30400601531154636
20853,0.25712660516992214
20854,0.5891103438774519
20855,0.13686911506547877
20856,0.5857214914883246
20857,0.7778499270967785
20858,0.5519088253406601
20859,0.31129374621789446
20860,0.28256983205358055
20861,0.6703081461637208
20862,0.7873168852574388
20863,0.47160217045581465
20864,0.8931611596881284
20865,0.18381638019426247
20866,0.6180289029808357
20867,0.5608484868321718
20868,0.17436792703255402
20869,0.6282345131219762
20870,-0.06667983112577036
20871,0.6399476258997392
20872,0.550815525520033
20873,0.4048397893921524
20874,0.4046731991687825
20875,0.45269675469636866
20876,1.020326023724818
20877,0.30277029845801834
20878,0.7769762153449893
20879,0.4820622614518581
20880,0.5364487112307271
20881,0.8953665045109112
20882,0.49705083629902985
20883,0.4938126244471271
20884,0.9072203453586232
20885,0.8271698374860377
20886,0.9963102963001642
20887,0.62794527652942
20888,1.0452966477723027
20889,0.7682610946367616
20890,0.3145259605491939
20891,0.4376127608057344
20892,0.4330976671507438
20893,-0.05603543739252932
20894,0.0070622270803959025
20895,-0.12722286237392283
20896,0.8941298331559642
20897,0.46038003085759155
20898,0.8877902874869896
20899,1.061095352867216
20900,0.39545252321452046
20901,-0.01073349172035265
20902,0.780974021189407
20903,0.2742401887711142
20904,0.4749533784315894
20905,0.09009144248088219
20906,0.20699787992182758
20907,0.5689381601110401
20908,0.9714062388343654
20909,0.3732349664945744
20910,0.5638210741595757
20911,0.6235242799744123
20912,0.4268036907631858
20913,0.18121149086932886
20914,0.3348451792443136
20915,0.7830546880144253
20916,0.9028065644298842
20917,0.8013632956882661
20918,0.5026067165673818
20919,0.14093961632964783
20920,0.24673575896386318
20921,0.8814112006678845
20922,0.4257924604018855
20923,0.4064340062822976
20924,0.8839144018050942
20925,0.38946542992027383
20926,0.5095655932389835
20927,0.6432267241383849
20928,0.5204472166089185
20929,0.3236823350983384
20930,-0.14592760931402282
20931,0.8156626747934728
20932,0.6728003310256279
20933,0.9163612765430007
20934,0.862602493110711
20935,-0.28567298946615893
20936,0.8010804610823574
20937,0.3437456537005668
20938,0.18218624310782208
20939,0.993380938009921
20940,-0.2622767523687398
20941,0.36084868924609764
20942,0.8159746810810005
20943,0.33478490881936374
20944,0.5788059186282828
20945,-0.06410659731029672
20946,0.18442487691882106
20947,0.39719453766837315
20948,0.2180837371310763
20949,0.3232238141712319
20950,0.2690773595905065
20951,0.6777058689047584
20952,0.8365405124491498
20953,0.39248428804446284
20954,0.7204667111207095
20955,0.15007423538817996
20956,0.5259438579280744
20957,0.7339182181697761
20958,0.8099853586108212
20959,0.5280563600609438
20960,0.2458559912678432
20961,0.021379776703082082
20962,0.3372074246227334
20963,0.2683652473591587
20964,0.48183212831829986
20965,0.4394800941974287
20966,0.8900541696592976
20967,0.7251877459504674
20968,0.25270528296735495
20969,0.582145399599139
20970,0.8866056963010478
20971,0.25114570155433313
20972,0.33778724242090674
20973,0.8404146460321245
20974,0.1274627544592436
20975,0.22604235527150796
20976,0.22319031099048353
20977,0.1332081487557894
20978,0.14166996293589518
20979,0.7202403893642098
20980,0.8027852900346968
20981,0.4128233837109196
20982,0.0793074627232346
20983,0.044530759710919646
20984,0.47846748720988647
20985,0.35686160090752544
20986,0.08673396635214943
20987,0.8212731652981551
20988,0.20435404624225545
20989,0.9633276912185538
20990,0.9121006779380638
20991,0.71474097521196
20992,0.6261748788786379
20993,0.5122996061305007
20994,0.16793731417619673
20995,0.8695367613461935
20996,0.25426688982038526
20997,0.36411396154309184
20998,0.17456894732535722
20999,0.413091502100669
21000,0.6152613794909554
21001,0.4232392885820018
21002,0.6834618236184236
21003,0.7185686436744443
21004,0.7001739214160505
21005,0.2789325826878327
21006,0.16601938297145277
21007,0.18604317871570933
21008,1.0040279167975372
21009,0.9647626112128511
21010,0.7768633061662873
21011,0.7482192788009498
21012,0.8297034451721368
21013,0.5959083204835387
21014,0.2046326514112235
21015,0.6490255682660697
21016,0.2939896618106274
21017,0.6119703118869066
21018,0.21035545249070156
21019,0.40639951137607816
21020,0.6167803590523797
21021,0.705408027424852
21022,0.03461163900743336
21023,0.4483615943817815
21024,0.6892655185346623
21025,0.895341124103217
21026,0.3277728275340039
21027,0.7319921081152088
21028,0.300266077924673
21029,0.4321966228078996
21030,-0.2013956466777665
21031,0.3668723664782518
21032,0.5071443771844961
21033,0.2650625501512281
21034,0.5146767561684624
21035,0.5010493841098838
21036,0.5158202047344973
21037,0.375564676021238
21038,0.3745268507788981
21039,0.4860059642930769
21040,0.31022826851675017
21041,0.2027774939879916
21042,0.4579346384731698
21043,0.7672644885225344
21044,0.46848641764352245
21045,0.9116251784450711
21046,0.6680362501263288
21047,0.03501488694706496
21048,0.6941766352221312
21049,0.9949676755347996
21050,1.0200471098670958
21051,0.569270045383985
21052,0.3053962387620329
21053,0.2548571121107711
21054,0.7178430747690443
21055,0.5001864657767182
21056,0.7673106952065125
21057,0.2802224865994368
21058,-0.0034156600680761706
21059,0.9126041442416801
21060,0.9574990055501893
21061,-0.19205634089935048
21062,0.24041907298524232
21063,0.6465637484290265
21064,0.6277547064478106
21065,0.1727268399326195
21066,0.0687938987527357
21067,0.9274784198770158
21068,0.7705029197517195
21069,0.06681701858268665
21070,0.5748219896506253
21071,0.9062923861629608
21072,0.4663008626513714
21073,0.981374483565892
21074,0.28757314130406797
21075,0.9611881816107275
21076,-0.11794051656348109
21077,-0.06764564179576116
21078,0.6256904361234585
21079,-0.012141259180199787
21080,0.5505608596356859
21081,0.3892718428796203
21082,0.8904916955182443
21083,0.28949608413876826
21084,0.7800121360466488
21085,0.7563170896495786
21086,0.42992437779981324
21087,0.6402567867094
21088,0.5541451066281047
21089,0.48325832480195513
21090,0.6446396483151153
21091,0.3744803424913629
21092,0.7539769223771438
21093,0.4304511981498565
21094,0.06983284662669084
21095,0.5481601046746709
21096,0.3952240464020889
21097,0.5296103942832298
21098,0.4688166207318086
21099,0.38574962282043673
21100,0.957637661825333
21101,0.47073640100951364
21102,0.04693538883523252
21103,0.4552158463733867
21104,0.4425547495337441
21105,0.24431034020205933
21106,0.6263062948273797
21107,0.6092412499014168
21108,0.9101247568974518
21109,-0.2096556639769362
21110,0.2928348041003257
21111,-0.046628706424730715
21112,-0.05069363538494803
21113,0.6404553975308815
21114,0.46915988519671153
21115,0.20812372713405536
21116,0.28401556737274847
21117,0.421903060588874
21118,0.7170900928492314
21119,0.36038845575941336
21120,0.9646556084038045
21121,0.46980612973669705
21122,0.8349451185291956
21123,1.0372203425364879
21124,0.3923529872757533
21125,0.16799665794820284
21126,0.08600037093649968
21127,0.28085479754665854
21128,0.36411469203917196
21129,0.5491952951542456
21130,0.5746846548849689
21131,0.6069902789417041
21132,0.7558934826036681
21133,0.38015630335012074
21134,1.1499212340732252
21135,0.5368910104209528
21136,0.45697577486463997
21137,0.720999613667864
21138,0.6462861610106032
21139,0.12928755242843848
21140,-0.006814463515940644
21141,0.9177044411729991
21142,0.1891130025162863
21143,0.3554309389053035
21144,0.8214281181146001
21145,0.2937999756143573
21146,0.19531238099165402
21147,0.4074170520772626
21148,1.0155162760459508
21149,0.3413071995406256
21150,0.8107304266042854
21151,-0.05983427384139306
21152,0.38823537918869555
21153,0.8400344045038328
21154,0.8237197507875882
21155,0.731526871736409
21156,0.22078344316904935
21157,0.05518278442889002
21158,0.3963451910292933
21159,0.9016726973454681
21160,0.6666077218205135
21161,-0.26992819514360344
21162,0.5089026103644014
21163,0.9305861712178207
21164,0.7094669315343001
21165,0.11420595557768526
